OBJECTID,Código Sector Catastral,Nombre Sector Catastral,Mes,Total Homicidios 2018,Total Homicidios 2019,Total Homicidios 2020,Variación Homicidios 2021-2022 %,Total Homicidios 2022 Bogotá D.C.,Total Lesiones Personales 2018,Total Lesiones Personales 2019,Total Lesiones Personales 2020,Variación Lesiones Personales 2021-2022 %,Total Lesiones Personales 2022 Bogotá D.C.,Total Hurto Personas 2018,Total Hurto Personas 2019,Total Hurto Personas 2020,Variación  Hurto Personas 2021-2022 %,Total Hurto Personas 2022 Bogotá D.C.,Total Hurto Residencias 2018,Total Hurto Residencias 2019,Total Hurto Residencias 2020,Variación  Hurto Residencias 2021-2022 %,Total Hurto Residencias 2022 Bogotá D.C.,Total Hurto Automotores 2018,Total Hurto Automotores 2019,Total Hurto Automotores 2020,Variación  Hurto Automotores 2021-2022 %,Total Hurto Automotores 2022 Bogotá D.C.,Total Hurto Bicicletas 2018,Total Hurto Bicicletas 2019,Total Hurto Bicicletas 2020,Variación  Hurto Bicicletas 2021-2022 %,Total Hurto Bicicletas 2022 Bogotá D.C.,Total Hurto Comercio 2018,Total Hurto Comercio 2019,Total Hurto Comercio 2020,Variación  Hurto Comercio 2021-2022 %,Total Hurto Comercio 2022 Bogotá D.C.,Total Hurto Celulares 2018,Total Hurto Celulares 2019,Total Hurto Celulares 2020,Variación  Hurto Celulares 2021-2022 %,Total Hurto Celulares 2022 Bogotá D.C.,Total Hurto Motocicletas 2018,Total Hurto Motocicletas 2019,Total Hurto Motocicletas 2020,Variación  Hurto Motocicletas 2021-2022 %,Total Hurto Motocicletas 2022 Bogotá D.C.,Total Hurto Entidades Financieras  2018,Total Hurto Entidades Financieras  2019,Total Hurto Entidades Financieras  2020,Variación  Hurto Entidades Financieras  2021-2022 %,Total Hurto Entidades Financieras  2022 Bogotá D.C.,Total Delitos Sexuales 2018,Total Delitos Sexuales 2019,Total Delitos Sexuales 2020,Variación  Delitos Sexuales 2021-2022 %,Total Delitos Sexuales 2022 Bogotá D.C.,Total Violencia intrafamiliar 2018,Total Violencia intrafamiliar 2019,Total Violencia intrafamiliar 2020,Variación  Violencia intrafamiliar 2021-2022 %,Total Violencia intrafamiliar 2022 Bogotá D.C.,Total Homicidios 2021,Total Lesiones Personales 2021,Total Hurto Personas 2021,Total Hurto Residencias 2021,Total Hurto Automotores 2021,Total Hurto Bicicletas 2021,Total Hurto Celulares 2021,Total Hurto Motocicletas 2021,Total Hurto Entidades Financieras  2021,Total Hurto Comercio 2021,Total Delitos Sexuales 2021,Total Violencia intrafamiliar 2021,Total Homicidios 2022,Total Lesiones Personales 2022,Total Hurto Personas 2022,Total Hurto Residencias 2022,Total Hurto Automotores 2022,Total Hurto Bicicletas 2022,Total Hurto Celulares 2022,Total Hurto Motocicletas 2022,Total Hurto Entidades Financieras  2022,Total Hurto Comercio 2022,Total Delitos Sexuales 2022,Total Violencia intrafamiliar 2022,coord_x,coord_y
994,005673,PUEBLO VIEJO,Ene-Abr,0,0,0,0,296,0,0,0,0,"7,760",0,0,0,0,"36,368",0,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,0,0,0,"2,308",0,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,0,"2,196",0,0,0,0,"11,410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,15408089633367","4,7091451418791825"
995,001340,TIHUAQUE,Ene-Abr,0,0,0,100,296,2,2,6,150,"7,760",2,2,2,33.33,"36,368",1,1,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",1,1,0,0,"2,308",2,1,0,-50,"19,286",0,1,0,0,"1,552",0,0,0,0,1,0,0,1,100,"2,196",3,9,9,-40,"11,410",0,2,3,0,0,0,2,0,0,0,0,5,2,5,4,0,0,0,1,0,0,0,1,3,"-74,08287150068178","4,5020421265134285"
997,002585,EL MOCHUELO URBANO,Ene-Abr,0,0,1,0,296,1,0,2,100,"7,760",0,0,0,100,"36,368",0,0,0,0,"1,759",0,0,0,-100,"1,104",0,0,0,100,"2,805",0,0,0,0,"2,308",0,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,-100,"2,196",0,0,0,450,"11,410",0,1,0,0,1,0,0,0,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0,11,"-74,15293809486214","4,534112190125105"
1077,005669,EL GACO,Ene-Abr,0,0,0,0,296,5,2,2,75,"7,760",4,4,26,0,"36,368",1,3,1,-100,"1,759",1,0,0,-100,"1,104",0,0,6,-60,"2,805",1,2,2,200,"2,308",6,2,21,-36,"19,286",0,0,3,100,"1,552",0,0,0,0,1,2,0,2,-100,"2,196",14,5,12,6.25,"11,410",0,4,30,1,4,5,25,0,0,1,3,16,0,7,30,0,0,2,16,1,0,3,0,17,"-74,14015954957033","4,723598831889415"
1078,001346,CIUDAD LONDRES I,Ene-Abr,0,0,0,0,296,3,1,0,-100,"7,760",0,0,1,-100,"36,368",1,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,1,0,0,"2,308",0,0,1,-100,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,1,-100,"2,196",0,2,0,-66.67,"11,410",0,1,2,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,"-74,08653778438037","4,519314684038806"
1138,001348,LA CABANA,Ene-Abr,0,0,0,0,296,3,1,3,-85.71,"7,760",2,3,3,0,"36,368",1,0,2,0,"1,759",0,0,0,0,"1,104",0,1,0,0,"2,805",0,1,1,-100,"2,308",0,1,2,100,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,1,-100,"2,196",12,4,8,133.33,"11,410",0,7,2,0,0,0,1,0,0,1,1,3,0,1,2,0,0,0,2,0,0,0,0,7,"-74,09124347818909","4,513076333754708"
1139,001423,ARBOLEDA SUR,Ene-Abr,0,0,1,100,296,11,12,9,0,"7,760",13,14,16,-24.14,"36,368",2,2,5,100,"1,759",0,0,0,100,"1,104",0,0,1,0,"2,805",2,2,0,-83.33,"2,308",8,5,10,-81.82,"19,286",0,2,1,-75,"1,552",0,0,0,0,1,5,2,1,300,"2,196",14,14,13,45.45,"11,410",0,11,29,1,0,1,22,4,0,6,1,11,1,11,22,2,1,1,4,1,0,1,4,16,"-74,11839242084424","4,563551279830587"
1141,004594,SAN ANTONIO,Ene-Abr,0,0,0,0,296,13,5,4,-62.50,"7,760",18,9,9,15,"36,368",4,3,2,-75,"1,759",0,2,0,100,"1,104",4,0,0,-66.67,"2,805",2,5,5,200,"2,308",9,4,4,0,"19,286",10,4,2,-66.67,"1,552",0,0,0,0,1,4,2,3,-33.33,"2,196",14,17,24,-53.13,"11,410",0,16,20,4,0,3,14,3,0,2,3,32,0,6,23,1,3,1,14,1,0,6,2,15,"-74,19732219232863","4,62515809424049"
386,004612,DINDALITO,Ene-Abr,1,1,2,100,296,22,24,14,6.25,"7,760",14,34,18,3.57,"36,368",5,9,6,-66.67,"1,759",5,1,1,-100,"1,104",1,3,1,-50,"2,805",6,5,6,-100,"2,308",13,13,8,-25,"19,286",3,6,1,133.33,"1,552",0,0,0,0,1,9,5,1,-12.50,"2,196",29,30,47,4.35,"11,410",0,16,28,6,1,4,20,3,0,5,8,23,1,17,29,2,0,2,15,7,0,0,7,24,"-74,17531205938482","4,640474433450443"
305,007305,LA ESPERANZA,Ene-Abr,0,0,0,0,296,8,4,2,0,"7,760",32,63,27,58.06,"36,368",10,4,2,-50,"1,759",0,0,0,0,"1,104",3,3,3,66.67,"2,805",4,12,8,-80,"2,308",36,41,18,68.42,"19,286",0,1,0,100,"1,552",0,0,0,0,1,5,3,1,100,"2,196",8,3,6,100,"11,410",1,5,31,2,0,3,19,1,0,10,0,0,1,5,49,1,0,5,32,2,0,2,5,11,"-74,0655126617724","4,6528286723265975"
319,002554,GIBRALTAR SUR,Ene-Abr,5,0,0,0,296,11,21,6,12.50,"7,760",9,21,15,-33.33,"36,368",0,6,0,0,"1,759",3,0,0,-100,"1,104",0,0,0,0,"2,805",1,1,1,0,"2,308",5,13,8,-30.77,"19,286",2,3,0,50,"1,552",0,0,0,0,1,2,1,4,33.33,"2,196",21,7,18,62.50,"11,410",0,8,21,1,1,0,13,2,0,1,3,16,0,9,14,1,0,0,9,3,0,1,4,26,"-74,14247487349664","4,555342785224064"
518,005201,JORGE ELIECER GAITAN,Ene-Abr,0,0,0,0,296,9,5,11,16.67,"7,760",55,64,57,-6.52,"36,368",4,4,2,0,"1,759",2,2,0,0,"1,104",4,3,1,0,"2,805",6,6,10,125,"2,308",41,30,37,5,"19,286",0,2,2,-100,"1,552",0,0,0,0,1,1,2,3,0,"2,196",8,7,14,-61.54,"11,410",0,6,46,3,3,3,20,1,0,4,1,13,0,7,43,3,3,3,21,0,0,9,1,5,"-74,07263487811703","4,675294493769301"
806,005675,BOLIVIA,Ene-Abr,1,0,0,0,296,22,15,2,57.14,"7,760",28,24,15,-30,"36,368",4,6,9,-33.33,"1,759",1,2,4,100,"1,104",2,3,2,-78.57,"2,805",6,5,0,50,"2,308",19,13,10,-36,"19,286",2,5,3,60,"1,552",0,0,0,0,1,3,4,5,200,"2,196",30,18,26,-25.93,"11,410",0,7,50,3,0,14,25,5,0,2,1,27,0,11,35,2,4,3,16,8,0,3,3,20,"-74,12703270089315","4,707359728058342"
522,008512,CEDRITOS,Ene-Abr,0,0,0,0,296,14,4,9,57.14,"7,760",85,117,93,34.29,"36,368",8,7,8,366.67,"1,759",0,0,0,0,"1,104",15,11,5,333.33,"2,805",13,8,16,8.33,"2,308",41,49,51,0,"19,286",1,0,0,0,"1,552",0,0,0,0,1,1,0,0,-100,"2,196",4,9,11,-69.23,"11,410",0,7,70,3,1,3,34,0,0,12,1,13,0,11,94,14,1,13,34,0,0,13,0,4,"-74,03557006462178","4,719100434795909"
1170,204127,ARABIA I,Ene-Abr,0,0,0,0,296,0,0,0,0,"7,760",0,0,0,0,"36,368",0,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,0,0,0,"2,308",0,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,0,"2,196",0,0,0,0,"11,410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,14945719401598","4,532691345230849"
998,002608,EL BOSQUE CENTRAL I,Ene-Abr,0,0,0,-100,296,3,2,0,0,"7,760",0,1,0,100,"36,368",2,0,0,-100,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,0,0,0,"2,308",0,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,1,0,-100,"2,196",2,3,2,100,"11,410",1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,"-74,09899694524383","4,505151391906052"
999,008408,SANTA ANA,Ene-Abr,0,0,0,0,296,0,0,2,0,"7,760",0,0,4,22.22,"36,368",0,0,1,100,"1,759",0,0,0,0,"1,104",0,0,0,100,"2,805",0,0,0,-100,"2,308",0,0,2,25,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,0,"2,196",0,0,0,-100,"11,410",0,1,9,0,0,1,4,0,0,1,0,1,0,1,11,2,0,2,5,0,0,0,0,0,"-74,03005278723653","4,68670783307573"
1000,108104,PARAMO,Ene-Abr,0,0,0,0,296,7,0,5,-77.78,"7,760",8,4,10,-12.50,"36,368",1,0,0,0,"1,759",1,0,1,0,"1,104",2,1,3,100,"2,805",7,1,3,0,"2,308",21,1,5,-33.33,"19,286",0,0,0,0,"1,552",0,0,0,0,1,2,0,1,-100,"2,196",2,1,5,-40,"11,410",0,9,8,0,0,0,3,0,0,0,1,5,0,2,7,0,0,1,2,0,0,0,0,3,"-74,01694005448539","4,687665594226045"
1002,105223,OSORIO XXIII,Ene-Abr,1,0,0,0,296,0,0,0,100,"7,760",1,0,0,0,"36,368",0,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",1,1,0,0,"2,308",1,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,0,"2,196",0,0,0,-100,"11,410",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,"-74,19030316661353","4,650128902976767"
1004,108103,BARRANCAS ORIENTAL RURAL,Ene-Abr,0,1,0,0,296,5,6,2,200,"7,760",9,22,4,-42.86,"36,368",0,3,1,0,"1,759",0,0,1,0,"1,104",1,6,0,-100,"2,805",2,11,0,0,"2,308",5,9,3,-66.67,"19,286",0,2,0,0,"1,552",0,0,0,0,1,0,3,0,-100,"2,196",0,23,3,50,"11,410",0,1,7,0,0,2,6,0,0,0,1,2,0,3,4,0,0,0,2,0,0,0,0,3,"-74,01450535468135","4,73294543701875"
1005,002581,LA TORRE,Ene-Abr,1,0,1,0,296,2,3,1,-50,"7,760",0,0,1,-100,"36,368",0,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,2,2,0,"2,308",0,0,1,-100,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,100,"2,196",2,5,3,0,"11,410",0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,"-74,16176420552058","4,541274867337088"
1080,108102,TIBABITA RURAL,Ene-Abr,1,0,2,0,296,1,1,3,100,"7,760",19,8,2,-66.67,"36,368",0,0,0,100,"1,759",0,1,0,0,"1,104",1,1,0,-100,"2,805",0,0,2,0,"2,308",14,5,0,-80,"19,286",1,0,0,-100,"1,552",0,0,0,0,1,0,0,0,0,"2,196",1,1,4,0,"11,410",0,1,9,0,0,2,5,1,0,0,0,1,0,2,3,1,0,0,1,0,0,0,0,1,"-74,02717237908803","4,776701449729423"
1081,001302,MONTEBELLO,Ene-Abr,0,0,1,0,296,11,9,9,-37.50,"7,760",9,11,11,-60,"36,368",4,3,0,-100,"1,759",0,1,1,0,"1,104",0,0,0,0,"2,805",1,2,4,100,"2,308",8,2,5,-81.82,"19,286",0,1,0,100,"1,552",0,0,0,0,1,1,0,1,100,"2,196",12,15,10,-58.33,"11,410",0,8,10,4,0,0,11,0,0,0,0,12,0,5,4,0,0,0,2,1,0,1,2,5,"-74,08983086361951","4,566736845225167"
1082,205319,SAN BERNARDINO XIX,Ene-Abr,0,0,0,-100,296,4,9,8,-36.36,"7,760",9,13,14,0,"36,368",5,5,3,600,"1,759",0,2,0,100,"1,104",3,0,1,-66.67,"2,805",1,4,2,0,"2,308",2,6,5,85.71,"19,286",3,3,0,-28.57,"1,552",0,0,0,0,1,3,3,6,-50,"2,196",16,17,43,-30.56,"11,410",1,22,25,1,2,6,7,7,0,1,4,36,0,14,25,7,4,2,13,5,0,1,2,25,"-74,20601870141245","4,634837709357703"
1142,005666,LA FAENA,Ene-Abr,1,1,0,0,296,14,7,8,100,"7,760",5,9,4,-23.81,"36,368",2,9,1,-75,"1,759",1,1,0,100,"1,104",0,3,1,-60,"2,805",1,2,1,-100,"2,308",2,6,3,-53.85,"19,286",0,1,1,0,"1,552",0,0,0,0,1,4,1,2,100,"2,196",16,7,14,-21.74,"11,410",1,4,21,4,0,5,13,1,0,1,0,23,1,8,16,1,1,2,6,1,0,0,2,18,"-74,13536689551691","4,716794141250315"
1144,104127,EL MOCHUELO IV,Ene-Abr,3,1,0,0,296,2,6,1,-33.33,"7,760",0,1,1,100,"36,368",0,1,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,1,2,0,"2,308",0,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,0,"2,196",3,5,1,66.67,"11,410",0,3,2,0,0,0,1,0,0,0,0,3,0,2,4,0,0,0,1,0,0,0,0,5,"-74,15278341454388","4,536409073776492"
1145,001119,AGUAS CLARAS I,Ene-Abr,0,0,0,0,296,3,0,4,-50,"7,760",1,0,3,166.67,"36,368",1,0,0,0,"1,759",0,0,0,100,"1,104",0,0,0,0,"2,805",0,0,0,0,"2,308",1,0,1,66.67,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,5,100,"2,196",2,0,13,133.33,"11,410",0,8,3,0,0,0,3,1,0,0,3,9,0,4,8,0,1,0,5,1,0,0,6,21,"-74,06761210809793","4,562167381275634"
10,007406,SANTA SOFIA,Ene-Abr,0,0,0,-100,296,4,2,1,100,"7,760",31,28,18,25.93,"36,368",3,1,4,100,"1,759",0,1,1,0,"1,104",6,2,1,100,"2,805",4,8,0,-42.86,"2,308",24,16,10,11.11,"19,286",0,0,0,100,"1,552",0,0,0,0,1,0,1,2,100,"2,196",8,2,7,0,"11,410",1,2,27,0,1,3,9,0,0,7,0,5,0,4,34,3,1,6,10,3,0,4,2,5,"-74,0675177481239","4,670873124282963"
13,006415,LA LAGUNA FONTIBON,Ene-Abr,0,0,0,0,296,5,8,4,-22.22,"7,760",13,19,17,171.43,"36,368",4,1,3,-66.67,"1,759",0,0,0,0,"1,104",4,0,3,-33.33,"2,805",0,1,2,0,"2,308",6,11,9,500,"19,286",0,1,1,100,"1,552",0,0,0,0,1,1,1,2,-50,"2,196",10,15,13,-9.09,"11,410",0,9,7,3,1,3,2,0,0,0,2,11,0,7,19,1,1,2,12,1,0,0,1,10,"-74,14943569133273","4,670644927866438"
18,201108,EL REFUGIO II,Ene-Abr,0,0,0,0,296,0,0,0,0,"7,760",0,0,0,0,"36,368",0,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,0,0,0,"2,308",0,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,0,"2,196",0,0,0,0,"11,410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,04411679155356","4,6643229972255655"
20,008303,EL REFUGIO,Ene-Abr,0,0,0,0,296,4,0,0,-25,"7,760",9,8,9,35.71,"36,368",7,1,2,100,"1,759",0,0,0,0,"1,104",1,0,0,50,"2,805",2,0,2,0,"2,308",5,5,1,-33.33,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,1,1,100,"2,196",4,0,1,-100,"11,410",0,4,14,0,0,2,3,0,0,0,0,2,0,3,19,2,0,3,2,0,0,0,1,0,"-74,04368649434157","4,668060782306708"
23,005631,CIUDAD BACHUE I ETAPA,Ene-Abr,0,0,1,0,296,15,16,7,-60,"7,760",15,21,19,-7.41,"36,368",4,3,5,-50,"1,759",7,3,3,20,"1,104",1,2,4,-100,"2,805",6,6,3,66.67,"2,308",8,10,6,-12.50,"19,286",5,1,1,0,"1,552",0,0,0,0,1,0,2,4,0,"2,196",23,22,30,-4.17,"11,410",0,15,27,6,5,3,16,2,0,3,1,24,0,6,25,3,6,0,14,2,0,5,1,23,"-74,10343990159485","4,7149570595162515"
29,006503,VISION DE ORIENTE,Ene-Abr,0,0,0,0,296,2,7,2,-75,"7,760",8,8,9,25,"36,368",4,0,2,-100,"1,759",1,1,0,100,"1,104",1,1,1,100,"2,805",0,0,0,-100,"2,308",6,2,5,350,"19,286",0,0,2,-100,"1,552",0,0,0,0,1,1,2,0,-75,"2,196",6,4,11,80,"11,410",0,4,12,1,0,0,2,1,0,1,4,5,0,1,15,0,2,1,9,0,0,0,1,9,"-74,13465959180056","4,650973473567595"
32,002620,EL NUEVO PORTAL II,Ene-Abr,0,0,0,0,296,4,4,0,-75,"7,760",6,7,3,0,"36,368",0,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,0,0,0,"2,308",5,5,3,100,"19,286",0,0,0,0,"1,552",0,0,0,0,1,1,1,0,0,"2,196",11,10,2,200,"11,410",0,4,1,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,2,0,0,0,1,12,"-74,10068944264421","4,49077225600023"
40,008306,PORCIUNCULA,Ene-Abr,0,0,0,0,296,11,7,5,100,"7,760",230,259,154,85.88,"36,368",1,1,1,-66.67,"1,759",0,0,0,0,"1,104",9,8,8,-44.44,"2,805",28,20,21,-45.45,"2,308",146,131,79,104.44,"19,286",0,0,0,0,"1,552",0,0,2,-100,1,1,2,0,-50,"2,196",4,4,2,0,"11,410",0,0,85,3,0,9,45,0,1,11,2,2,0,7,158,1,0,5,92,0,0,6,1,2,"-74,05777240094271","4,6593729778905"
43,008415,SANTA BARBARA CENTRAL,Ene-Abr,0,0,3,0,296,9,3,4,133.33,"7,760",198,173,100,15.56,"36,368",17,13,11,-11.11,"1,759",0,1,1,-100,"1,104",18,4,4,100,"2,805",27,36,30,27.27,"2,308",95,73,54,-19.61,"19,286",0,0,0,0,"1,552",0,0,0,0,1,1,4,1,-50,"2,196",6,4,9,100,"11,410",0,3,90,9,2,4,51,1,0,11,2,2,0,7,104,8,0,8,41,1,0,14,1,4,"-74,03791579296134","4,6997660412190925"
49,006217,CIUDAD SALITRE SUR-ORIENTAL,Ene-Abr,0,0,0,0,296,14,7,4,0,"7,760",68,80,69,14.29,"36,368",6,4,3,-50,"1,759",0,1,0,100,"1,104",5,0,4,66.67,"2,805",9,17,8,-11.11,"2,308",43,34,34,0,"19,286",1,0,0,-100,"1,552",0,0,0,0,1,3,1,6,-66.67,"2,196",8,8,12,225,"11,410",0,9,56,4,0,3,34,3,0,9,3,4,0,9,64,2,5,5,34,0,0,8,1,13,"-74,1040540144276","4,642441180643333"
50,005108,CIUDAD UNIVERSITARIA,Ene-Abr,0,0,0,0,296,14,3,6,0,"7,760",73,62,28,133.33,"36,368",1,0,2,-33.33,"1,759",1,0,0,0,"1,104",7,6,1,500,"2,805",10,9,1,400,"2,308",48,33,17,130,"19,286",0,1,0,0,"1,552",0,0,0,0,1,2,0,1,-100,"2,196",4,2,1,-86.67,"11,410",0,1,18,3,0,1,10,0,0,1,1,15,0,1,42,2,0,6,23,0,0,5,0,2,"-74,08459584375464","4,637846982515993"
63,104112,SANTA ROSA,Ene-Abr,0,0,0,0,296,0,0,0,0,"7,760",0,0,0,0,"36,368",0,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,0,0,0,"2,308",0,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,0,"2,196",0,0,0,0,"11,410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,16273976743922","4,399329685985381"
64,104108,LAS MERCEDES,Ene-Abr,0,0,0,0,296,1,0,0,0,"7,760",0,0,0,0,"36,368",0,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,0,0,0,"2,308",0,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,0,"2,196",0,0,0,0,"11,410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,18862801425287","4,405891276028852"
68,102112,EL HATO,Ene-Abr,0,0,0,0,296,0,0,0,0,"7,760",0,0,0,0,"36,368",0,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,0,"2,805",0,0,0,0,"2,308",0,0,0,0,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,100,"2,196",3,0,2,0,"11,410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"-74,16911388045091","4,377534517917795"
95,005206,LA LIBERTAD,Ene-Abr,1,0,0,-100,296,5,3,3,100,"7,760",8,12,4,-20,"36,368",4,3,0,-66.67,"1,759",1,0,0,-50,"1,104",3,1,2,0,"2,805",2,1,1,100,"2,308",5,4,0,-33.33,"19,286",0,0,0,-100,"1,552",0,0,0,0,1,2,2,0,-100,"2,196",8,4,14,-44.44,"11,410",1,0,20,3,2,2,6,2,0,0,1,9,0,2,16,1,1,2,4,0,0,1,0,5,"-74,07726321005947","4,6762492493598335"
105,004635,SAN BERNARDINO II,Ene-Abr,0,0,0,0,296,3,4,1,-66.67,"7,760",4,4,3,0,"36,368",2,0,0,0,"1,759",0,0,0,0,"1,104",0,0,0,-100,"2,805",0,0,0,-100,"2,308",3,1,2,-60,"19,286",0,0,1,0,"1,552",0,0,0,0,1,0,1,0,-66.67,"2,196",5,9,19,42.86,"11,410",0,6,9,0,0,3,10,0,0,1,3,7,0,2,9,0,0,0,4,0,0,0,1,10,"-74,19777803933802","4,636846916903885"
111,006215,PUENTE ARANDA,Ene-Abr,0,0,23,100,296,57,31,24,37.50,"7,760",46,57,40,91.11,"36,368",3,13,5,200,"1,759",1,5,0,0,"1,104",3,3,4,16.67,"2,805",17,27,7,60,"2,308",35,21,14,77.27,"19,286",0,0,0,0,"1,552",0,0,0,0,1,1,0,1,-71.43,"2,196",10,5,15,-30,"11,410",0,40,45,1,3,6,22,5,0,5,7,10,1,55,86,3,3,7,39,5,0,8,2,7,"-74,1065763982727","4,632980365763897"
129,006202,GRAN AMERICA,Ene-Abr,1,0,0,0,296,25,5,5,100,"7,760",69,51,41,-31.15,"36,368",3,6,2,-100,"1,759",0,1,1,100,"1,104",6,1,4,-84.62,"2,805",28,9,8,100,"2,308",52,26,19,-29.41,"19,286",0,0,0,0,"1,552",0,0,0,0,1,1,0,0,0,"2,196",9,0,4,0,"11,410",0,3,61,2,0,13,34,0,0,0,0,3,0,6,42,0,1,2,24,0,0,1,0,3,"-74,08410216580688","4,627014592765148"
152,001430,VILLA DE LOS ALPES I,Ene-Abr,0,0,0,0,296,1,5,1,0,"7,760",7,8,16,-25,"36,368",0,1,0,0,"1,759",0,2,1,0,"1,104",0,1,0,-100,"2,805",1,0,1,-50,"2,308",6,3,10,-50,"19,286",0,0,1,-100,"1,552",0,0,0,0,1,1,0,1,0,"2,196",5,7,6,-20,"11,410",0,0,16,1,0,1,16,1,0,2,1,5,0,0,12,1,0,0,8,0,0,1,1,4,"-74,09898618830961","4,562294934853263"
153,102604,LA REQUILINA RURAL II,Ene-Abr,0,0,0,0,296,1,1,0,0,"7,760",1,0,0,0,"36,368",0,0,0,-100,"1,759",0,0,0,100,"1,104",0,0,0,-100,"2,805",0,0,0,0,"2,308",0,0,0,-100,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,0,"2,196",0,0,0,100,"11,410",0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"-74,12242134394296","4,479831599397072"
157,006109,COLSEGUROS,Ene-Abr,0,0,0,0,296,2,0,1,200,"7,760",13,10,8,233.33,"36,368",1,0,0,100,"1,759",0,0,0,0,"1,104",3,0,0,-100,"2,805",5,8,1,100,"2,308",12,8,5,150,"19,286",0,0,0,0,"1,552",0,0,0,0,1,0,0,0,100,"2,196",1,0,5,100,"11,410",0,1,6,0,0,1,2,0,0,0,0,0,0,3,20,1,0,0,5,0,0,2,3,3,"-74,08514621158056","4,620945639330082"
